#Date,Time,INV,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Temp,INV,Status,SolIrr,TmpMod,TmpAmb,Wind,DaySumIrr
18/12/2019,00:00:00,1,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0
18/12/2019,00:05:00,1,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0
18/12/2019,00:10:00,1,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0
18/12/2019,00:15:00,1,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0
18/12/2019,00:20:00,1,0,0,1,0,0,4,101,101,9,2,0,0,19,0,0,0
18/12/2019,00:25:00,1,0,0,1,0,1,16,356,356,29,2,0,0,19,0,0,0
18/12/2019,00:30:00,1,0,0,1,0,1,17,378,378,29,2,0,2,19,0,0,0
18/12/2019,00:35:00,1,0,0,6,0,1,19,395,395,29,2,0,6,19,0,0,0
18/12/2019,00:40:00,1,98,23,6,0,12,94,340,341,30,2,0,11,19,0,0,1
18/12/2019,00:45:00,1,146,43,6,0,8,149,351,351,30,2,0,16,19,0,0,3
18/12/2019,00:50:00,1,188,66,6,0,1,200,358,358,31,2,0,22,20,0,0,4
18/12/2019,00:55:00,1,229,91,6,0,4,240,361,361,31,2,0,27,20,0,0,7
18/12/2019,01:00:00,1,274,121,6,0,8,283,366,366,32,2,0,33,20,0,0,10
18/12/2019,01:05:00,1,338,156,6,0,22,336,383,383,32,2,0,39,20,0,0,13
18/12/2019,01:10:00,1,520,205,6,0,115,435,393,393,32,2,0,44,20,0,0,16
18/12/2019,01:15:00,1,991,297,6,0,428,621,383,383,33,2,0,69,20,0,0,22
18/12/2019,01:20:00,1,1186,405,6,0,560,695,393,393,33,2,0,82,22,0,0,29
18/12/2019,01:25:00,1,1323,520,6,0,651,749,390,390,34,2,0,91,23,0,0,37
18/12/2019,01:30:00,1,1456,652,6,0,720,821,385,385,34,2,0,103,24,0,0,45
18/12/2019,01:35:00,1,1643,800,6,0,819,919,385,385,35,2,0,118,26,0,0,55
18/12/2019,01:40:00,1,1824,963,6,0,915,1015,384,384,35,2,0,133,27,0,0,66
18/12/2019,01:45:00,1,2010,1142,6,0,1013,1114,384,384,36,2,0,148,29,0,0,78
18/12/2019,01:50:00,1,2208,1339,6,0,1118,1219,383,383,37,2,0,166,30,0,0,92
18/12/2019,01:55:00,1,2433,1551,6,0,1214,1317,383,383,37,2,0,182,31,0,0,107
18/12/2019,02:00:00,1,2610,1778,6,0,1309,1408,382,382,38,2,0,199,32,0,0,123
18/12/2019,02:05:00,1,2785,2021,6,0,1403,1505,381,381,38,2,0,217,33,0,0,140
18/12/2019,02:10:00,1,3012,2281,6,0,1505,1606,380,380,39,2,0,235,34,0,0,159
18/12/2019,02:15:00,1,3178,2555,6,0,1596,1696,380,379,39,2,0,252,36,0,0,179
18/12/2019,02:20:00,1,3314,2845,6,0,1674,1777,378,378,40,2,0,269,37,0,0,201
18/12/2019,02:25:00,1,3475,3147,6,0,1767,1866,377,377,40,2,0,286,38,0,0,224
18/12/2019,02:30:00,1,3713,3466,6,0,1865,1968,376,376,41,2,0,306,39,0,0,248
18/12/2019,02:35:00,1,3916,3800,6,0,1959,2059,375,375,41,2,0,325,40,0,0,274
18/12/2019,02:40:00,1,4072,4148,6,0,2054,2154,374,374,41,2,0,346,41,0,0,301
18/12/2019,02:45:00,1,4338,4513,6,0,2160,2262,373,373,42,2,0,365,41,0,0,329
18/12/2019,02:50:00,1,4429,4891,6,0,2232,2336,373,373,42,2,0,383,42,0,0,360
18/12/2019,02:55:00,1,4592,5284,6,0,2325,2426,372,372,43,2,0,403,43,0,0,391
18/12/2019,03:00:00,1,4803,5694,6,0,2416,2519,371,371,43,2,0,424,43,0,0,424
18/12/2019,03:05:00,1,5016,6115,6,0,2535,2640,371,371,44,2,0,299,29,0,0,426
18/12/2019,03:10:00,1,5079,6559,6,0,2552,2655,369,369,44,2,0,454,44,0,0,462
18/12/2019,03:15:00,1,5176,7273,6,0,2617,2723,369,369,45,2,0,470,45,0,0,522
18/12/2019,03:20:00,1,5481,7441,6,0,2745,2846,368,368,45,2,0,496,45,0,0,537
18/12/2019,03:25:00,1,5531,7920,6,0,2763,2867,367,367,46,2,0,505,45,0,0,576
18/12/2019,03:30:00,1,5668,8392,6,0,2815,2917,366,366,46,2,0,518,46,0,0,616
