#Date,Time,INV,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Temp,INV,Status,SolIrr,TmpMod,TmpAmb,Wind,DaySumIrr
25/10/2019,00:00:00,1,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0
25/10/2019,00:05:00,1,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0
25/10/2019,00:10:00,1,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0
25/10/2019,00:15:00,1,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0
25/10/2019,00:20:00,1,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0
25/10/2019,00:25:00,1,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0
25/10/2019,00:30:00,1,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0
25/10/2019,00:35:00,1,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0
25/10/2019,00:40:00,1,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0
25/10/2019,00:45:00,1,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0
25/10/2019,00:50:00,1,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0
25/10/2019,00:55:00,1,0,0,1,0,1,4,118,118,12,2,0,0,24,0,0,0
25/10/2019,01:00:00,1,0,0,1,0,3,13,348,348,31,2,0,0,24,0,0,0
25/10/2019,01:05:00,1,0,0,1,0,3,14,371,371,31,2,0,2,24,0,0,0
25/10/2019,01:10:00,1,0,0,1,0,3,15,386,386,31,2,0,5,24,0,0,0
25/10/2019,01:15:00,1,18,13,6,0,5,29,388,388,31,2,0,10,24,0,0,1
25/10/2019,01:20:00,1,153,31,6,0,6,159,346,346,32,2,0,16,24,0,0,2
25/10/2019,01:25:00,1,211,55,6,0,4,221,353,353,33,2,0,22,25,0,0,4
25/10/2019,01:30:00,1,283,83,6,0,11,290,358,359,33,2,0,30,25,0,0,7
25/10/2019,01:35:00,1,355,117,6,0,25,350,363,363,33,2,0,38,25,0,0,10
25/10/2019,01:40:00,1,416,158,6,0,50,391,365,365,34,2,0,46,25,0,0,14
25/10/2019,01:45:00,1,511,206,6,0,104,437,371,371,34,2,0,56,25,0,0,18
25/10/2019,01:50:00,1,641,266,6,0,179,499,384,384,35,2,0,67,26,0,0,24
25/10/2019,01:55:00,1,806,339,6,0,289,564,396,396,35,2,0,77,26,0,0,30
25/10/2019,02:00:00,1,1069,436,6,0,483,648,390,390,36,2,0,91,26,0,0,38
25/10/2019,02:05:00,1,1323,555,6,0,651,749,382,382,36,2,0,109,27,0,0,47
25/10/2019,02:10:00,1,1493,688,6,0,740,841,383,382,37,2,0,123,27,0,0,57
25/10/2019,02:15:00,1,1688,839,6,0,843,944,383,383,37,2,0,138,28,0,0,68
25/10/2019,02:20:00,1,1901,1006,6,0,944,1045,383,383,38,2,0,153,29,0,0,81
25/10/2019,02:25:00,1,2096,1190,6,0,1046,1148,383,383,38,2,0,170,30,0,0,95
25/10/2019,02:30:00,1,2302,1391,6,0,1147,1250,382,381,39,2,0,187,31,0,0,110
25/10/2019,02:35:00,1,2522,1606,6,0,1247,1347,380,380,39,2,0,203,33,0,0,126
25/10/2019,02:40:00,1,2697,1838,6,0,1339,1440,380,380,40,2,0,219,34,0,0,144
25/10/2019,02:45:00,1,2914,2090,6,0,1459,1560,379,379,40,2,0,240,35,0,0,163
25/10/2019,02:50:00,1,3130,2362,6,0,1575,1678,378,378,41,2,0,261,36,0,0,184
25/10/2019,02:55:00,1,3426,2645,6,0,1712,1817,377,377,41,2,0,285,38,0,0,207
25/10/2019,03:00:00,1,3483,2940,6,0,1730,1833,376,376,42,2,0,290,39,0,0,230
25/10/2019,03:05:00,1,3832,3264,6,0,1896,1998,375,375,42,2,0,322,40,0,0,241
25/10/2019,03:10:00,1,3901,3596,6,0,1951,2053,374,374,42,2,0,335,41,0,0,267
25/10/2019,03:15:00,1,4045,3934,6,0,2007,2111,373,373,42,2,0,345,42,0,0,295
25/10/2019,03:20:00,1,4364,4304,6,0,2183,2289,372,372,42,2,0,381,43,0,0,324
25/10/2019,03:25:00,1,4457,4683,6,0,2244,2344,371,371,43,2,0,395,44,0,0,355
25/10/2019,03:30:00,1,4829,5093,6,0,2430,2527,370,370,43,2,0,432,45,0,0,389
25/10/2019,03:35:00,1,4634,5484,6,0,2318,2420,369,369,44,2,0,413,45,0,0,421
25/10/2019,03:40:00,1,5018,5907,6,0,2508,2607,368,368,44,2,0,452,46,0,0,456
25/10/2019,03:45:00,1,5276,6347,6,0,2637,2739,368,367,44,2,0,476,46,0,0,493
25/10/2019,03:50:00,1,5568,6812,6,0,2772,2874,365,365,45,2,0,507,47,0,0,532
25/10/2019,03:55:00,1,5619,7284,6,0,2798,2898,364,364,45,2,0,515,48,0,0,572
25/10/2019,04:00:00,1,5764,7764,6,0,2870,2973,363,363,45,2,0,534,49,0,0,613
25/10/2019,04:05:00,1,6476,8303,6,0,3230,3332,361,361,46,2,0,606,50,0,0,659
25/10/2019,04:10:00,1,6545,8850,6,0,3261,3363,359,359,47,2,0,623,52,0,0,706
25/10/2019,04:15:00,1,6572,9399,6,0,3292,3397,357,357,47,2,0,629,53,0,0,754
25/10/2019,04:20:00,1,6869,9970,6,0,3424,3530,357,357,48,2,0,667,54,0,0,804
25/10/2019,04:25:00,1,7018,10555,6,0,3511,3612,355,355,48,2,0,687,55,0,0,856
25/10/2019,04:30:00,1,7075,11124,6,0,3537,3641,355,355,49,2,0,696,55,0,0,908
25/10/2019,04:35:00,1,7223,11726,6,0,3617,3724,354,354,49,2,0,717,56,0,0,962
25/10/2019,04:40:00,1,7142,12323,6,0,3576,3686,353,353,49,2,0,710,56,0,0,1015
25/10/2019,04:45:00,1,7012,12906,6,0,3509,3618,354,354,50,2,0,698,56,0,0,1068
25/10/2019,04:50:00,1,7733,13548,6,0,3878,3981,352,352,50,2,0,777,57,0,0,1126
25/10/2019,04:55:00,1,7919,14209,6,0,3976,4083,349,349,51,2,0,813,58,0,0,1187
25/10/2019,05:00:00,1,7513,14854,6,0,3767,3874,348,348,51,2,0,768,58,0,0,1244
25/10/2019,05:05:00,1,6772,15406,6,0,3412,3513,352,352,50,2,0,692,57,0,0,1296
25/10/2019,05:10:00,1,5829,15900,6,0,2934,3034,353,352,50,2,0,612,56,0,0,1342
25/10/2019,05:15:00,1,8223,16584,6,0,4124,4233,351,351,51,2,0,848,57,0,0,1405
25/10/2019,05:20:00,1,8093,17263,6,0,4071,4179,349,349,52,2,0,839,59,0,0,1467
25/10/2019,05:25:00,1,8532,17973,6,0,4285,4391,347,347,52,2,0,897,60,0,0,1534
25/10/2019,05:30:00,1,8875,18710,6,0,4495,4604,345,345,53,2,0,944,60,0,0,1605
25/10/2019,05:35:00,1,9144,19471,6,0,4602,4710,342,342,54,2,0,977,61,0,0,1676
25/10/2019,05:40:00,1,6754,20013,6,0,3433,3538,346,346,53,2,0,717,60,0,0,1729
25/10/2019,05:45:00,1,8132,20696,6,0,4121,4210,346,346,53,2,0,866,60,0,0,1794
25/10/2019,05:50:00,1,8735,21423,6,0,4438,4546,344,343,54,2,0,941,60,0,0,1863
25/10/2019,05:55:00,1,6545,21971,6,0,3312,3415,344,343,54,2,0,718,60,0,0,1916
25/10/2019,06:00:00,1,8813,22701,6,0,4459,4561,346,346,54,2,0,945,59,0,0,1987
25/10/2019,06:05:00,1,9098,23458,6,0,4584,4691,345,344,55,2,0,983,60,0,0,2060
25/10/2019,06:10:00,1,9255,24230,6,0,4656,4763,343,343,55,2,0,1002,60,0,0,2134
25/10/2019,06:15:00,1,9175,24993,6,0,4633,4740,342,342,56,2,0,999,61,0,0,2208
25/10/2019,06:20:00,1,7791,25631,6,0,3952,4030,343,343,55,2,0,861,61,0,0,2271
25/10/2019,06:25:00,1,7094,26229,6,0,3624,3724,347,347,55,2,0,780,59,0,0,2329
25/10/2019,06:30:00,1,5170,26674,6,0,2598,2700,349,349,54,2,0,596,57,0,0,2374
25/10/2019,06:35:00,1,9486,27464,6,0,4805,4913,349,349,55,2,0,1009,56,0,0,2449
25/10/2019,06:40:00,1,6186,27999,6,0,3128,3216,347,347,55,2,0,677,56,0,0,2500
25/10/2019,06:45:00,1,8215,28671,6,0,4150,4259,351,351,55,2,0,880,55,0,0,2567
25/10/2019,06:50:00,1,9202,29408,6,0,4643,4746,346,346,56,2,0,991,58,0,0,2640
25/10/2019,06:55:00,1,8180,30105,6,0,4145,4254,345,345,57,2,0,909,60,0,0,2708
25/10/2019,07:00:00,1,9281,30874,6,0,4670,4776,343,343,57,2,0,1019,61,0,0,2783
25/10/2019,07:05:00,1,8442,31581,6,0,4230,4330,344,344,58,2,0,890,61,0,0,2849
25/10/2019,07:10:00,1,9053,32330,6,0,4578,4690,343,343,58,2,0,986,60,0,0,2922
25/10/2019,07:15:00,1,9364,33109,6,0,4727,4830,342,342,59,2,0,1030,61,0,0,2998
25/10/2019,07:20:00,1,9389,33891,6,0,4749,4847,340,340,60,2,0,1028,62,0,0,3074
25/10/2019,07:25:00,1,8968,34641,6,0,4516,4617,341,341,60,2,0,992,62,0,0,3147
25/10/2019,07:30:00,1,8913,35381,6,0,4491,4595,341,340,60,2,0,989,62,0,0,3220
25/10/2019,07:35:00,1,5594,35870,6,0,2841,2940,343,343,59,2,0,647,61,0,0,3268
25/10/2019,07:40:00,1,6986,36491,6,0,3518,3617,347,347,58,2,0,771,58,0,0,3325
25/10/2019,07:45:00,1,8265,37147,6,0,4159,4268,348,349,57,2,0,889,57,0,0,3392
25/10/2019,07:50:00,1,3721,37497,6,0,1856,1957,351,351,55,2,0,433,55,0,0,3424
25/10/2019,07:55:00,1,9247,38254,6,0,4666,4770,351,351,55,2,0,997,55,0,0,3499
25/10/2019,08:00:00,1,2964,38547,6,0,1481,1581,345,345,54,2,0,355,55,0,0,3526
25/10/2019,08:05:00,1,4581,38952,6,0,2296,2397,356,356,53,2,0,523,51,0,0,3566
25/10/2019,08:10:00,1,6623,39493,6,0,3336,3430,357,357,53,2,0,727,50,0,0,3621
25/10/2019,08:15:00,1,8811,40227,6,0,4443,4544,352,352,55,2,0,966,55,0,0,3694
25/10/2019,08:20:00,1,8414,40929,6,0,4229,4333,348,348,55,2,0,934,58,0,0,3764
25/10/2019,08:25:00,1,8469,41634,6,0,4256,4367,347,347,55,2,0,943,59,0,0,3834
25/10/2019,08:30:00,1,8104,42291,6,0,4092,4200,347,346,55,2,0,874,59,0,0,3899
25/10/2019,08:35:00,1,2927,42549,6,0,1479,1578,345,345,53,2,0,357,55,0,0,3925
25/10/2019,08:40:00,1,3193,42848,6,0,1601,1697,354,354,52,2,0,385,51,0,0,3955
25/10/2019,08:45:00,1,8088,43512,6,0,4055,4162,360,360,53,2,0,878,50,0,0,4022
25/10/2019,08:50:00,1,4027,43863,6,0,2019,2122,353,353,53,2,0,483,52,0,0,4059
25/10/2019,08:55:00,1,3750,44176,6,0,1910,2015,360,360,51,2,0,449,48,0,0,4093
25/10/2019,09:00:00,1,8081,44846,6,0,4056,4165,359,359,52,2,0,874,51,0,0,4160
25/10/2019,09:05:00,1,5068,45274,6,0,2562,2664,354,354,52,2,0,577,53,0,0,4204
25/10/2019,09:10:00,1,7265,45863,6,0,3641,3741,357,356,52,2,0,782,53,0,0,4263
25/10/2019,09:15:00,1,7314,46475,6,0,3671,3775,354,354,53,2,0,803,54,0,0,4324
25/10/2019,09:20:00,1,6552,47024,6,0,3275,3377,354,354,52,2,0,716,54,0,0,4378
25/10/2019,09:25:00,1,7130,47618,6,0,3568,3668,355,354,52,2,0,785,53,0,0,4437
25/10/2019,09:30:00,1,6797,48185,6,0,3399,3506,353,353,52,2,0,743,54,0,0,4493
25/10/2019,09:35:00,1,6333,48722,6,0,3178,3283,353,353,51,2,0,690,54,0,0,4545
25/10/2019,09:40:00,1,5626,49188,6,0,2814,2915,354,354,50,2,0,626,53,0,0,4593
25/10/2019,09:45:00,1,6824,49756,6,0,3419,3525,354,353,51,2,0,744,54,0,0,4649
25/10/2019,09:50:00,1,6223,50281,6,0,3121,3221,353,353,50,2,0,676,55,0,0,4700
25/10/2019,09:55:00,1,5602,50758,6,0,2810,2912,356,355,49,2,0,612,54,0,0,4746
25/10/2019,10:00:00,1,6100,51266,6,0,3047,3149,356,356,49,2,0,664,54,0,0,4796
25/10/2019,10:05:00,1,5762,51756,6,0,2910,3011,356,356,49,2,0,637,53,0,0,4844
25/10/2019,10:10:00,1,3512,52055,6,0,1749,1850,353,353,48,2,0,405,51,0,0,4875
25/10/2019,10:15:00,1,4823,52463,6,0,2438,2538,361,361,47,2,0,522,49,0,0,4915
25/10/2019,10:20:00,1,5168,52904,6,0,2597,2700,360,360,47,2,0,556,50,0,0,4958
25/10/2019,10:25:00,1,4799,53309,6,0,2398,2499,361,361,47,2,0,509,49,0,0,4997
25/10/2019,10:30:00,1,4869,53719,6,0,2426,2532,361,361,47,2,0,528,49,0,0,5037
25/10/2019,10:35:00,1,4825,54126,6,0,2417,2519,361,361,47,2,0,531,50,0,0,5078
25/10/2019,10:40:00,1,4186,54485,6,0,2102,2204,361,361,46,2,0,457,49,0,0,5113
25/10/2019,10:45:00,1,3716,54802,6,0,1858,1961,361,361,45,2,0,407,48,0,0,5144
25/10/2019,10:50:00,1,3586,55111,6,0,1797,1898,363,363,45,2,0,396,47,0,0,5175
25/10/2019,10:55:00,1,3586,55421,6,0,1803,1905,364,364,45,2,0,391,47,0,0,5205
25/10/2019,11:00:00,1,3427,55716,6,0,1715,1816,364,364,45,2,0,371,46,0,0,5234
25/10/2019,11:05:00,1,3104,55984,6,0,1556,1655,364,364,45,2,0,338,46,0,0,5260
25/10/2019,11:10:00,1,3012,56242,6,0,1495,1595,365,365,44,2,0,328,45,0,0,5286
25/10/2019,11:15:00,1,2712,56477,6,0,1356,1454,366,366,44,2,0,298,44,0,0,5309
25/10/2019,11:20:00,1,2591,56696,6,0,1298,1399,367,367,44,2,0,288,43,0,0,5331
25/10/2019,11:25:00,1,2266,56899,6,0,1142,1242,366,366,43,2,0,253,42,0,0,5351
25/10/2019,11:30:00,1,1939,57074,6,0,976,1076,360,360,43,2,0,221,41,0,0,5369
25/10/2019,11:35:00,1,1696,57227,6,0,845,944,354,354,43,2,0,200,40,0,0,5384
25/10/2019,11:40:00,1,1375,57353,6,0,678,778,372,372,43,2,0,177,39,0,0,5399
25/10/2019,11:45:00,1,1272,57469,6,0,623,723,376,376,43,2,0,165,39,0,0,5412
25/10/2019,11:50:00,1,1178,57577,6,0,559,687,375,375,43,2,0,152,38,0,0,5424
25/10/2019,11:55:00,1,1103,57678,6,0,498,669,371,371,42,2,0,140,38,0,0,5435
25/10/2019,12:00:00,1,1019,57771,6,0,454,624,362,362,42,2,0,129,37,0,0,5445
25/10/2019,12:05:00,1,993,57863,6,0,441,610,365,365,42,2,0,124,37,0,0,5455
25/10/2019,12:10:00,1,956,57951,6,0,410,602,370,369,42,2,0,114,36,0,0,5464
25/10/2019,12:15:00,1,841,58029,6,0,323,568,370,370,42,2,0,96,36,0,0,5472
25/10/2019,12:20:00,1,776,58103,6,0,269,552,367,367,42,2,0,84,35,0,0,5479
25/10/2019,12:25:00,1,733,58172,6,0,238,538,362,362,42,2,0,74,35,0,0,5484
25/10/2019,12:30:00,1,687,58237,6,0,211,516,360,360,42,2,0,64,34,0,0,5490
25/10/2019,12:35:00,1,569,58293,6,0,139,463,358,358,42,2,0,49,34,0,0,5494
25/10/2019,12:40:00,1,450,58338,6,0,71,405,354,354,42,2,0,34,33,0,0,5496
25/10/2019,12:45:00,1,232,58365,6,0,5,243,343,343,42,2,0,14,33,0,0,5497
25/10/2019,12:50:00,1,110,58382,6,0,6,113,324,324,42,2,0,5,32,0,0,5498
25/10/2019,12:55:00,1,75,58396,6,0,9,72,317,317,41,2,0,2,32,0,0,5498
25/10/2019,13:00:00,1,17,58399,6,0,0,18,286,286,41,2,0,0,31,0,0,5498
25/10/2019,13:05:00,1,5,58405,0,0,0,6,207,207,30,2,0,0,29,0,0,5498
25/10/2019,13:10:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,27,0,0,5498
25/10/2019,13:15:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,13:20:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,13:25:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,13:30:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,13:35:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,13:40:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,13:45:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,13:50:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,13:55:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,14:00:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,14:05:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,14:10:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,26,0,0,5498
25/10/2019,14:15:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,25,0,0,5498
25/10/2019,14:20:00,1,0,58405,0,0,0,0,0,0,0,2,0,0,25,0,0,5498
