#Date,Time,INV,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Temp,INV,Status,SolIrr,TmpMod,TmpAmb,Wind,DaySumIrr
21/1/2020,00:00:00,1,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0
21/1/2020,00:05:00,1,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0
21/1/2020,00:10:00,1,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0
21/1/2020,00:15:00,1,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0
21/1/2020,00:20:00,1,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0
21/1/2020,00:25:00,1,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0
21/1/2020,00:30:00,1,0,0,1,0,2,6,157,157,14,2,0,0,22,0,0,0
21/1/2020,00:35:00,1,0,0,1,0,5,14,357,357,29,2,0,0,22,0,0,0
21/1/2020,00:40:00,1,0,0,1,0,5,15,373,373,29,2,0,2,22,0,0,0
21/1/2020,00:45:00,1,0,0,1,0,5,15,385,385,30,2,0,4,22,0,0,0
21/1/2020,00:50:00,1,26,9,6,0,8,37,383,383,30,2,0,8,22,0,0,1
21/1/2020,00:55:00,1,135,27,6,0,15,130,346,346,31,2,0,12,22,0,0,2
21/1/2020,01:00:00,1,186,48,6,0,4,194,354,354,31,2,0,17,22,0,0,3
21/1/2020,01:05:00,1,226,72,6,0,7,234,359,358,32,2,0,21,22,0,0,5
21/1/2020,01:10:00,1,256,99,6,0,9,263,361,361,32,2,0,24,22,0,0,7
21/1/2020,01:15:00,1,272,127,6,0,11,277,362,362,32,2,0,27,22,0,0,9
21/1/2020,01:20:00,1,349,161,6,0,26,343,367,367,33,2,0,33,22,0,0,12
21/1/2020,01:25:00,1,381,199,6,0,38,366,368,368,33,2,0,36,22,0,0,15
21/1/2020,01:30:00,1,493,246,6,0,95,428,372,372,34,2,0,44,23,0,0,19
21/1/2020,01:35:00,1,618,303,6,0,165,489,376,376,34,2,0,52,23,0,0,23
21/1/2020,01:40:00,1,746,371,6,0,248,542,379,378,34,2,0,62,23,0,0,28
21/1/2020,01:45:00,1,868,451,6,0,341,578,381,381,35,2,0,72,24,0,0,34
21/1/2020,01:50:00,1,937,536,6,0,390,603,383,383,35,2,0,79,25,0,0,41
21/1/2020,01:55:00,1,959,624,6,0,405,609,382,382,35,2,0,83,26,0,0,48
21/1/2020,02:00:00,1,1052,719,6,0,472,642,381,381,36,2,0,93,26,0,0,55
21/1/2020,02:05:00,1,1127,821,6,0,517,675,380,380,36,2,0,102,27,0,0,64
21/1/2020,02:10:00,1,1169,927,6,0,558,679,380,380,36,2,0,108,28,0,0,73
21/1/2020,02:15:00,1,1354,1048,6,0,664,765,381,381,37,2,0,119,28,0,0,82
21/1/2020,02:20:00,1,1575,1188,6,0,779,879,381,381,37,2,0,135,29,0,0,94
21/1/2020,02:25:00,1,1749,1338,6,0,872,974,382,381,37,2,0,147,30,0,0,106
21/1/2020,02:30:00,1,1875,1502,6,0,928,1028,381,381,38,2,0,158,30,0,0,118
21/1/2020,02:35:00,1,1988,1675,6,0,982,1087,381,381,38,2,0,168,31,0,0,132
21/1/2020,02:40:00,1,2090,1856,6,0,1033,1136,381,381,38,2,0,177,32,0,0,146
21/1/2020,02:45:00,1,2328,2057,6,0,1152,1255,381,381,39,2,0,194,32,0,0,162
21/1/2020,02:50:00,1,2505,2272,6,0,1242,1347,380,380,39,2,0,208,33,0,0,179
21/1/2020,02:55:00,1,2687,2504,6,0,1346,1450,380,380,39,2,0,226,35,0,0,197
21/1/2020,03:00:00,1,2799,2747,6,0,1399,1504,379,379,40,2,0,237,36,0,0,216
21/1/2020,03:05:00,1,2948,3003,6,0,1463,1565,378,377,40,2,0,248,37,0,0,224
21/1/2020,03:10:00,1,3117,3268,6,0,1547,1648,378,378,40,2,0,261,37,0,0,245
21/1/2020,03:15:00,1,3275,3548,6,0,1632,1735,376,376,40,2,0,276,38,0,0,267
21/1/2020,03:20:00,1,3430,3838,6,0,1704,1809,375,375,41,2,0,291,38,0,0,290
21/1/2020,03:25:00,1,3524,4139,6,0,1767,1869,375,375,41,2,0,304,39,0,0,314
21/1/2020,03:30:00,1,3817,4466,6,0,1921,2024,375,375,41,2,0,331,40,0,0,340
21/1/2020,03:35:00,1,3933,4802,6,0,1979,2080,374,374,42,2,0,343,41,0,0,367
21/1/2020,03:40:00,1,3891,5130,6,0,1933,2036,373,373,42,2,0,338,42,0,0,394
21/1/2020,03:45:00,1,4289,5493,6,0,2146,2251,372,372,42,2,0,376,43,0,0,423
21/1/2020,03:50:00,1,4176,5846,6,0,2088,2192,371,371,42,2,0,371,43,0,0,452
21/1/2020,03:55:00,1,4368,6213,6,0,2170,2273,370,370,43,2,0,386,44,0,0,482
21/1/2020,04:00:00,1,4623,6604,6,0,2323,2425,369,369,43,2,0,417,45,0,0,515
21/1/2020,04:05:00,1,4747,7006,6,0,2379,2481,369,369,43,2,0,429,46,0,0,548
21/1/2020,04:10:00,1,4802,7415,6,0,2421,2528,368,368,44,2,0,438,46,0,0,582
21/1/2020,04:15:00,1,4766,7821,6,0,2373,2479,367,366,44,2,0,435,47,0,0,615
21/1/2020,04:20:00,1,3881,8149,6,0,1944,2048,366,366,43,2,0,379,47,0,0,645
21/1/2020,04:25:00,1,5105,8575,6,0,2531,2639,367,367,44,2,0,458,47,0,0,680
21/1/2020,04:30:00,1,5468,9029,6,0,2731,2835,365,365,44,2,0,498,48,0,0,718
21/1/2020,04:35:00,1,4104,9377,6,0,2052,2154,362,362,44,2,0,408,49,0,0,750
21/1/2020,04:40:00,1,5291,9819,6,0,2641,2746,365,365,44,2,0,490,49,0,0,787
21/1/2020,04:45:00,1,5756,10296,6,0,2888,2996,363,363,45,2,0,533,51,0,0,828
21/1/2020,04:50:00,1,4101,10649,6,0,2072,2175,361,361,45,2,0,416,50,0,0,860
21/1/2020,04:55:00,1,3018,10890,6,0,1504,1606,363,362,44,2,0,329,48,0,0,885
21/1/2020,05:00:00,1,4185,11236,6,0,2109,2214,369,369,44,2,0,424,46,0,0,918
21/1/2020,05:05:00,1,4524,11620,6,0,2270,2357,366,366,44,2,0,447,46,0,0,953
21/1/2020,05:10:00,1,4920,12017,6,0,2449,2548,366,366,44,2,0,475,46,0,0,989
21/1/2020,05:15:00,1,6374,12546,6,0,3181,3288,363,363,45,2,0,599,47,0,0,1036
21/1/2020,05:20:00,1,6432,13082,6,0,3206,3312,359,359,46,2,0,611,50,0,0,1082
21/1/2020,05:25:00,1,6048,13589,6,0,3017,3124,358,357,46,2,0,576,52,0,0,1126
21/1/2020,05:30:00,1,6483,14126,6,0,3236,3352,358,358,47,2,0,614,52,0,0,1173
21/1/2020,05:35:00,1,4981,14549,6,0,2519,2623,358,358,46,2,0,499,51,0,0,1211
21/1/2020,05:40:00,1,6165,15076,6,0,3083,3187,357,357,47,2,0,604,53,0,0,1256
21/1/2020,05:45:00,1,5165,15498,6,0,2600,2698,357,357,47,2,0,526,53,0,0,1296
21/1/2020,05:50:00,1,6296,16021,6,0,3142,3246,356,356,47,2,0,609,54,0,0,1342
21/1/2020,05:55:00,1,6438,16556,6,0,3215,3321,356,356,48,2,0,624,55,0,0,1389
21/1/2020,06:00:00,1,6593,17106,6,0,3286,3389,354,354,48,2,0,642,55,0,0,1438
21/1/2020,06:05:00,1,6142,17631,6,0,3090,3195,353,353,49,2,0,605,56,0,0,1483
21/1/2020,06:10:00,1,3409,17915,6,0,1701,1804,355,355,47,2,0,361,54,0,0,1510
21/1/2020,06:15:00,1,5663,18389,6,0,2834,2938,360,359,48,2,0,537,52,0,0,1551
21/1/2020,06:20:00,1,3526,18685,6,0,1757,1857,359,359,47,2,0,382,50,0,0,1581
21/1/2020,06:25:00,1,5875,19186,6,0,2931,3031,363,363,48,2,0,545,49,0,0,1622
21/1/2020,06:30:00,1,6136,19690,6,0,3059,3165,360,359,48,2,0,592,50,0,0,1668
21/1/2020,06:35:00,1,4913,20112,6,0,2458,2563,356,356,48,2,0,502,51,0,0,1706
21/1/2020,06:40:00,1,2670,20342,6,0,1322,1425,359,359,47,2,0,318,48,0,0,1730
21/1/2020,06:45:00,1,5071,20758,6,0,2533,2638,365,365,47,2,0,510,47,0,0,1770
21/1/2020,06:50:00,1,6230,21280,6,0,3121,3229,361,361,48,2,0,605,50,0,0,1816
21/1/2020,06:55:00,1,6285,21804,6,0,3143,3244,358,357,49,2,0,614,52,0,0,1863
21/1/2020,07:00:00,1,6040,22310,6,0,3010,3115,356,356,49,2,0,592,54,0,0,1907
21/1/2020,07:05:00,1,5121,22719,6,0,2560,2665,357,357,49,2,0,526,52,0,0,1947
21/1/2020,07:10:00,1,6343,23248,6,0,3154,3262,357,357,50,2,0,629,54,0,0,1995
21/1/2020,07:15:00,1,6319,23775,6,0,3161,3272,357,357,50,2,0,631,54,0,0,2043
21/1/2020,07:20:00,1,6397,24307,6,0,3189,3300,354,354,50,2,0,646,55,0,0,2091
21/1/2020,07:25:00,1,6258,24830,6,0,3119,3229,354,354,50,2,0,632,55,0,0,2139
21/1/2020,07:30:00,1,5916,25324,6,0,2947,3054,354,354,50,2,0,592,55,0,0,2183
21/1/2020,07:35:00,1,6052,25826,6,0,3022,3127,355,355,51,2,0,607,55,0,0,2229
21/1/2020,07:40:00,1,6135,26338,6,0,3057,3169,355,354,51,2,0,618,56,0,0,2275
21/1/2020,07:45:00,1,5833,26826,6,0,2905,3011,356,356,51,2,0,583,55,0,0,2319
21/1/2020,07:50:00,1,5806,27308,6,0,2885,2988,356,356,51,2,0,582,54,0,0,2363
21/1/2020,07:55:00,1,4916,27721,6,0,2448,2551,357,356,50,2,0,504,54,0,0,2401
21/1/2020,08:00:00,1,5573,28185,6,0,2772,2878,359,358,50,2,0,559,53,0,0,2443
21/1/2020,08:05:00,1,5528,28646,6,0,2743,2850,358,358,50,2,0,558,53,0,0,2486
21/1/2020,08:10:00,1,5307,29091,6,0,2646,2753,358,358,50,2,0,536,52,0,0,2527
21/1/2020,08:15:00,1,5117,29519,6,0,2547,2659,358,358,50,2,0,514,52,0,0,2566
21/1/2020,08:20:00,1,5238,29956,6,0,2600,2707,359,359,50,2,0,525,52,0,0,2606
21/1/2020,08:25:00,1,5064,30380,6,0,2528,2635,359,359,50,2,0,507,52,0,0,2644
21/1/2020,08:30:00,1,5124,30806,6,0,2549,2655,359,359,50,2,0,509,53,0,0,2683
21/1/2020,08:35:00,1,4992,31226,6,0,2494,2604,359,359,50,2,0,504,53,0,0,2721
21/1/2020,08:40:00,1,4748,31626,6,0,2368,2473,360,360,50,2,0,477,52,0,0,2757
21/1/2020,08:45:00,1,4526,32005,6,0,2254,2363,362,361,50,2,0,451,50,0,0,2792
21/1/2020,08:50:00,1,4473,32569,6,0,2220,2331,362,362,49,2,0,446,49,0,0,2844
21/1/2020,08:55:00,1,4266,32736,6,0,2125,2232,365,364,49,2,0,422,49,0,0,2858
21/1/2020,09:00:00,1,3976,33073,6,0,1986,2093,364,364,49,2,0,401,48,0,0,2889
21/1/2020,09:05:00,1,3009,33327,6,0,1495,1598,364,364,48,2,0,328,46,0,0,2914
21/1/2020,09:10:00,1,3959,33662,6,0,1970,2073,366,366,48,2,0,392,46,0,0,2944
21/1/2020,09:15:00,1,3726,33976,6,0,1846,1953,366,366,48,2,0,369,47,0,0,2973
21/1/2020,09:20:00,1,3617,34271,6,0,1788,1891,366,366,48,2,0,356,46,0,0,3001
21/1/2020,09:25:00,1,3384,34562,6,0,1694,1803,366,366,48,2,0,339,46,0,0,3027
21/1/2020,09:30:00,1,3291,34843,6,0,1638,1746,366,366,48,2,0,327,45,0,0,3052
21/1/2020,09:35:00,1,3220,35119,6,0,1607,1714,367,367,47,2,0,318,45,0,0,3077
21/1/2020,09:40:00,1,3115,35384,6,0,1546,1651,367,367,47,2,0,307,44,0,0,3101
21/1/2020,09:45:00,1,2948,35638,6,0,1467,1574,367,367,47,2,0,292,44,0,0,3124
21/1/2020,09:50:00,1,2740,35871,6,0,1347,1452,367,367,47,2,0,267,44,0,0,3144
21/1/2020,09:55:00,1,2570,36093,6,0,1279,1381,368,368,46,2,0,254,43,0,0,3164
21/1/2020,10:00:00,1,2521,36309,6,0,1240,1347,368,368,46,2,0,245,42,0,0,3184
21/1/2020,10:05:00,1,2360,36512,6,0,1166,1268,368,368,46,2,0,230,42,0,0,3202
21/1/2020,10:10:00,1,2211,36702,6,0,1083,1188,368,368,46,2,0,214,41,0,0,3218
21/1/2020,10:15:00,1,2037,36879,6,0,1006,1110,368,368,46,2,0,199,40,0,0,3234
21/1/2020,10:20:00,1,1908,37043,6,0,928,1035,368,368,45,2,0,184,40,0,0,3249
21/1/2020,10:25:00,1,1747,37198,6,0,863,966,368,368,45,2,0,171,39,0,0,3262
21/1/2020,10:30:00,1,1613,37342,6,0,797,900,368,368,45,2,0,159,39,0,0,3275
21/1/2020,10:35:00,1,1500,37476,6,0,742,845,368,368,45,2,0,149,38,0,0,3287
21/1/2020,10:40:00,1,1359,37598,6,0,667,771,367,367,45,2,0,135,38,0,0,3297
21/1/2020,10:45:00,1,1251,37712,6,0,610,714,366,366,44,2,0,125,37,0,0,3307
21/1/2020,10:50:00,1,1141,37815,6,0,529,678,367,366,44,2,0,112,37,0,0,3316
21/1/2020,10:55:00,1,963,37903,6,0,412,607,365,365,44,2,0,97,36,0,0,3324
21/1/2020,11:00:00,1,846,37981,6,0,325,570,364,364,44,2,0,85,35,0,0,3331
21/1/2020,11:05:00,1,719,38048,6,0,228,532,369,369,43,2,0,75,34,0,0,3337
21/1/2020,11:10:00,1,603,38105,6,0,154,484,364,364,43,2,0,65,34,0,0,3342
21/1/2020,11:15:00,1,541,38157,6,0,122,451,364,363,43,2,0,56,33,0,0,3347
21/1/2020,11:20:00,1,473,38202,6,0,80,420,360,360,43,2,0,49,32,0,0,3351
21/1/2020,11:25:00,1,390,38240,6,0,38,374,355,355,43,2,0,42,32,0,0,3354
21/1/2020,11:30:00,1,316,38272,6,0,17,318,352,352,42,2,0,34,31,0,0,3357
21/1/2020,11:35:00,1,262,38298,6,0,10,269,350,349,42,2,0,28,30,0,0,3359
21/1/2020,11:40:00,1,211,38322,6,0,5,220,346,346,42,2,0,22,30,0,0,3361
21/1/2020,11:45:00,1,158,38342,6,0,3,167,341,341,42,2,0,17,29,0,0,3362
21/1/2020,11:50:00,1,118,38358,6,0,6,121,333,333,42,2,0,12,29,0,0,3363
21/1/2020,11:55:00,1,82,38371,6,0,13,76,325,325,41,2,0,8,28,0,0,3364
21/1/2020,12:00:00,1,49,38382,6,0,7,46,315,315,41,2,0,4,28,0,0,3364
21/1/2020,12:05:00,1,31,38390,6,0,4,30,297,297,41,2,0,2,28,0,0,3364
21/1/2020,12:10:00,1,21,38397,6,0,2,20,279,279,41,2,0,0,27,0,0,3364
21/1/2020,12:15:00,1,13,38402,6,0,1,13,279,279,41,2,0,0,27,0,0,3364
21/1/2020,12:20:00,1,10,38407,6,0,0,11,279,279,40,2,0,0,27,0,0,3364
21/1/2020,12:25:00,1,0,38407,0,0,0,1,39,39,6,2,0,0,26,0,0,3364
21/1/2020,12:30:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,26,0,0,3364
21/1/2020,12:35:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,26,0,0,3364
21/1/2020,12:40:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,26,0,0,3364
21/1/2020,12:45:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,26,0,0,3364
21/1/2020,12:50:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,26,0,0,3364
21/1/2020,12:55:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,26,0,0,3364
21/1/2020,13:00:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,26,0,0,3364
21/1/2020,13:05:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:10:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:15:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:20:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:25:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:30:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:35:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:40:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:45:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:50:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,13:55:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:00:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:05:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:10:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:15:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:20:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:25:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:30:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:35:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:40:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:45:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:50:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,14:55:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,15:00:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,15:05:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,15:10:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
21/1/2020,15:15:00,1,0,38407,0,0,0,0,0,0,0,2,0,0,25,0,0,3364
