#Date,Time,INV,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Temp,INV,Status,SolIrr,TmpMod,TmpAmb,Wind,DaySumIrr
5/8/2020,00:00:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:05:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:10:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:15:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:20:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:25:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:30:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:35:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:40:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:45:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:50:00,1,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0
5/8/2020,00:55:00,1,0,0,1,0,4,8,195,194,18,2,0,0,23,0,0,0
5/8/2020,01:00:00,1,0,0,1,0,9,17,371,371,29,2,0,2,23,0,0,0
5/8/2020,01:05:00,1,0,0,1,0,10,17,389,389,29,2,0,5,23,0,0,0
5/8/2020,01:10:00,1,0,0,14,0,10,18,397,397,29,2,0,8,23,0,0,1
5/8/2020,01:15:00,1,98,15,6,0,20,90,352,352,29,2,0,10,23,0,0,2
5/8/2020,01:20:00,1,133,33,6,0,23,121,343,343,30,2,0,13,23,0,0,3
5/8/2020,01:25:00,1,165,53,6,0,10,167,349,349,31,2,0,16,23,0,0,4
5/8/2020,01:30:00,1,195,75,6,0,8,201,353,353,31,2,0,20,23,0,0,6
5/8/2020,01:35:00,1,218,99,6,0,9,223,356,356,31,2,0,23,24,0,0,8
5/8/2020,01:40:00,1,287,128,6,0,15,289,360,360,32,2,0,30,24,0,0,10
5/8/2020,01:45:00,1,342,161,6,0,25,336,363,363,32,2,0,36,24,0,0,13
5/8/2020,01:50:00,1,424,202,6,0,55,394,367,367,33,2,0,45,24,0,0,17
5/8/2020,01:55:00,1,530,252,6,0,115,446,371,371,33,2,0,58,24,0,0,22
5/8/2020,02:00:00,1,590,306,6,0,147,477,373,372,33,2,0,64,25,0,0,27
5/8/2020,02:05:00,1,665,368,6,0,196,507,374,374,34,2,0,73,25,0,0,33
5/8/2020,02:10:00,1,587,422,6,0,147,474,372,372,34,2,0,64,25,0,0,39
5/8/2020,02:15:00,1,626,480,6,0,170,493,373,373,34,2,0,68,25,0,0,44
5/8/2020,02:20:00,1,563,533,6,0,134,462,371,371,35,2,0,60,25,0,0,49
5/8/2020,02:25:00,1,554,585,6,0,129,457,371,371,35,2,0,59,26,0,0,54
5/8/2020,02:30:00,1,664,645,6,0,202,501,374,374,35,2,0,71,26,0,0,60
5/8/2020,02:35:00,1,1245,755,6,0,594,724,383,383,35,2,0,134,26,0,0,71
5/8/2020,02:40:00,1,1718,906,6,0,851,951,386,386,36,2,0,179,27,0,0,86
5/8/2020,02:45:00,1,1927,1075,6,0,957,1059,387,387,36,2,0,200,28,0,0,102
5/8/2020,02:50:00,1,2176,1263,6,0,1078,1181,388,388,37,2,0,222,28,0,0,121
5/8/2020,02:55:00,1,2427,1472,6,0,1200,1303,389,388,37,2,0,243,29,0,0,140
5/8/2020,03:00:00,1,2684,1703,6,0,1344,1445,389,388,38,2,0,268,30,0,0,162
